IRR (%),NPV ($),Equity Multiple,DSCR
16.239310991776023,2488079.4157863734,1.858308987214668,4.645772468036671
17.249521753893717,2921306.428694549,1.923079431481038,4.8076985787025945
15.106526968706934,1999750.407626113,1.7827824404090515,4.456956101022629
15.371252350187504,2071413.7013888722,1.7842800848115825,4.460700212028956
18.373077733655574,3430374.289731228,2.000537958401619,5.001344896004047
13.464015734629498,1328931.8635073854,1.681929059141522,4.204822647853804
18.69542138555904,3486347.065871615,1.9935132613762538,4.983783153440634
16.895054694173584,2699216.761357596,1.8751708530754787,4.687927132688697
18.711883381596238,3553723.4213622008,2.012136827296463,5.030342068241157
16.55739800136655,2552908.043011497,1.8547483945053023,4.636870986263255
16.78672011711999,2709753.725804623,1.8875415575748087,4.7188538939370215
18.241917962578945,3252372.300722545,1.9522573331906936,4.880643332976734
15.862728849643325,2344385.808591298,1.841146544959253,4.6028663623981325
14.715617096059663,1941153.3138233563,1.8044707540364906,4.511176885091227
22.397261348865193,5284585.086859256,2.274353645055986,5.685884112639965
17.74763681753868,3161469.9918092107,1.9642162587075322,4.910540646768831
17.59870857454886,3304431.204349065,2.020989829784779,5.0524745744619475
17.001403159793217,2717790.049626412,1.8740896353483747,4.685224088370937
14.064659055261842,1602528.7017571637,1.7339389364985425,4.334847341246356
16.35866200413716,2614296.63589828,1.8945013436527274,4.736253359131819
19.089215010082828,3741843.5388920475,2.046089361663967,5.115223404159917
17.45133282864608,2979711.1466973973,1.929506328895929,4.823765822239823
18.77602568483143,3605301.293957242,2.0240044651538307,5.060011162884576
17.00845246692808,2804561.0726970583,1.90295941934109,4.757398548352724
17.874531027782847,3100051.77451103,1.9319336710290962,4.82983417757274
18.66864443589009,3505727.0560908495,2.003061773946902,5.007654434867255
19.573752537944422,3912967.9740788657,2.0648286992757585,5.162071748189397
21.15695004983824,4579137.144418314,2.154977895040932,5.387444737602331
20.078184000038313,4073699.562847982,2.078456858536626,5.196142146341565
